stage,day in stage,trial,A1o,A1c,A2o,A2c,A3o,A3c,A4o,A4c,action,reward,reward_type,initial_motivation
1,6,36,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,37,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,38,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,39,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,40,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,41,1,0,0,1,1,0,0,1,4,0.0,2,water
1,6,42,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,43,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,44,0,0,1,1,1,1,0,0,4,0.0,2,water
1,6,45,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,46,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,47,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,48,1,0,0,1,1,0,0,1,4,0.0,2,water
1,6,49,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,50,1,1,0,0,1,1,0,0,3,1.0,2,water
1,6,51,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,52,0,1,1,0,0,1,1,0,3,0.0,2,water
1,6,53,0,1,1,0,1,0,0,1,3,1.0,2,water
1,6,54,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,55,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,56,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,57,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,58,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,59,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,60,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,61,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,62,1,1,0,0,1,1,0,0,4,0.0,2,water
1,6,63,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,64,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,65,1,0,0,1,1,0,0,1,4,0.0,2,water
1,6,66,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,67,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,68,1,1,0,0,0,0,1,1,2,0.0,1,water
1,6,69,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,70,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,71,1,0,0,1,0,1,1,0,4,1.0,2,water
1,6,72,0,1,1,0,1,0,0,1,3,1.0,2,water
1,6,73,0,0,1,1,1,1,0,0,0,,0,water
1,6,74,1,0,0,1,0,1,1,0,4,1.0,2,water
1,6,75,0,0,1,1,1,1,0,0,0,,0,water
1,6,76,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,77,0,1,1,0,1,0,0,1,3,1.0,2,water
1,6,78,1,0,0,1,0,1,1,0,3,0.0,2,water
1,6,79,0,1,1,0,0,1,1,0,3,0.0,2,water
1,6,80,0,1,1,0,0,1,1,0,0,,0,water
1,6,81,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,82,1,1,0,0,1,1,0,0,0,,0,water
1,6,83,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,84,0,0,1,1,1,1,0,0,2,1.0,1,water
1,6,85,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,86,0,0,1,1,1,1,0,0,4,0.0,2,water
1,6,87,0,1,1,0,1,0,0,1,4,0.0,2,water
1,6,88,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,89,0,0,1,1,1,1,0,0,4,0.0,2,water
1,6,90,0,0,1,1,1,1,0,0,1,0.0,1,water
1,6,91,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,92,1,0,0,1,1,0,0,1,3,1.0,2,water
1,6,93,1,0,0,1,0,1,1,0,3,0.0,2,water
1,6,94,1,1,0,0,0,0,1,1,4,1.0,2,water
1,6,95,1,0,0,1,0,1,1,0,4,1.0,2,water
1,6,96,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,97,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,98,0,0,1,1,0,0,1,1,4,1.0,2,water
1,6,99,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,100,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,101,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,102,0,1,1,0,0,1,1,0,4,1.0,2,water
1,6,103,0,0,1,1,1,1,0,0,3,1.0,2,water
1,6,104,1,0,0,1,0,1,1,0,4,1.0,2,water
1,6,105,1,0,0,1,0,1,1,0,1,1.0,1,water
1,6,106,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,1,1,1,0,0,1,1,0,0,4,0.0,2,water
2,1,2,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,3,0,1,1,0,1,0,0,1,0,,0,water
2,1,4,1,1,0,0,1,1,0,0,0,,0,water
2,1,5,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,6,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,7,1,0,0,1,1,0,0,1,4,0.0,2,water
2,1,8,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,9,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,10,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,11,1,1,0,0,1,1,0,0,4,0.0,2,water
2,1,12,0,0,1,1,1,1,0,0,1,0.0,1,water
2,1,13,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,14,1,1,0,0,0,0,1,1,3,0.0,2,water
2,1,15,1,0,0,1,1,0,0,1,4,0.0,2,water
2,1,16,1,1,0,0,0,0,1,1,1,1.0,1,water
2,1,17,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,18,0,0,1,1,1,1,0,0,4,0.0,2,water
2,1,19,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,20,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,21,0,1,1,0,1,0,0,1,4,0.0,2,water
2,1,22,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,23,1,0,0,1,1,0,0,1,4,0.0,2,water
2,1,24,0,1,1,0,0,1,1,0,1,0.0,1,water
2,1,25,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,26,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,27,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,28,1,0,0,1,0,1,1,0,1,1.0,1,water
2,1,29,0,1,1,0,0,1,1,0,2,1.0,1,water
2,1,30,1,1,0,0,1,1,0,0,4,0.0,2,water
2,1,31,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,32,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,33,0,0,1,1,0,0,1,1,3,0.0,2,water
2,1,34,1,1,0,0,1,1,0,0,2,0.0,1,water
2,1,35,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,36,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,37,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,38,0,0,1,1,1,1,0,0,4,0.0,2,water
2,1,39,0,0,1,1,0,0,1,1,3,0.0,2,water
2,1,40,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,41,0,1,1,0,1,0,0,1,0,,0,water
2,1,42,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,43,1,1,0,0,1,1,0,0,4,0.0,2,water
2,1,44,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,45,0,0,1,1,1,1,0,0,1,0.0,1,water
2,1,46,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,47,0,0,1,1,0,0,1,1,2,1.0,1,water
2,1,48,0,0,1,1,1,1,0,0,0,,0,water
2,1,49,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,50,0,0,1,1,0,0,1,1,3,0.0,2,water
2,1,51,0,1,1,0,0,1,1,0,2,1.0,1,water
2,1,52,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,53,0,0,1,1,1,1,0,0,4,0.0,2,water
2,1,54,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,55,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,56,0,0,1,1,0,0,1,1,3,0.0,2,water
2,1,57,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,58,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,59,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,60,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,61,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,62,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,63,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,64,0,1,1,0,1,0,0,1,4,0.0,2,water
2,1,65,1,0,0,1,0,1,1,0,3,0.0,2,water
2,1,66,0,0,1,1,0,0,1,1,3,0.0,2,water
2,1,67,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,68,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,69,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,70,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,71,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,72,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,73,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,74,0,0,1,1,1,1,0,0,1,0.0,1,water
2,1,75,1,0,0,1,1,0,0,1,4,0.0,2,water
2,1,76,1,0,0,1,0,1,1,0,3,0.0,2,water
2,1,77,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,78,1,1,0,0,1,1,0,0,4,0.0,2,water
2,1,79,1,1,0,0,0,0,1,1,3,0.0,2,water
2,1,80,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,81,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,82,1,0,0,1,0,1,1,0,3,0.0,2,water
2,1,83,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,84,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,85,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,86,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,87,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,88,0,0,1,1,0,0,1,1,3,0.0,2,water
2,1,89,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,90,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,91,1,0,0,1,0,1,1,0,2,0.0,1,water
2,1,92,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,93,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,94,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,95,1,1,0,0,0,0,1,1,3,0.0,2,water
2,1,96,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,97,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,98,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,99,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,100,1,0,0,1,0,1,1,0,3,0.0,2,water
2,1,101,0,1,1,0,1,0,0,1,4,0.0,2,water
2,1,102,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,103,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,104,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,1,1,0,0,1,0,1,1,0,0,,0,water
2,2,2,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,3,0,1,1,0,1,0,0,1,2,1.0,1,water
2,2,4,1,0,0,1,0,1,1,0,3,0.0,2,water
2,2,5,0,1,1,0,0,1,1,0,3,0.0,2,water
2,2,6,0,1,1,0,1,0,0,1,4,0.0,2,water
2,2,7,1,0,0,1,0,1,1,0,1,1.0,1,water
2,2,8,0,0,1,1,0,0,1,1,0,,0,water
2,2,9,1,0,0,1,0,1,1,0,2,0.0,1,water
2,2,10,1,0,0,1,0,1,1,0,3,0.0,2,water
2,2,11,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,12,1,0,0,1,1,0,0,1,4,0.0,2,water
2,2,13,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,14,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,15,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,16,0,1,1,0,0,1,1,0,3,0.0,2,water
2,2,17,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,18,1,1,0,0,1,1,0,0,0,,0,water
2,2,19,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,20,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,21,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,22,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,23,1,1,0,0,0,0,1,1,3,0.0,2,water
2,2,24,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,25,1,0,0,1,0,1,1,0,3,0.0,2,water
2,2,26,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,27,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,28,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,29,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,30,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,31,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,32,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,33,1,0,0,1,0,1,1,0,3,0.0,2,water
2,2,34,1,0,0,1,0,1,1,0,4,1.0,2,water
2,2,35,0,0,1,1,0,0,1,1,3,0.0,2,water
2,2,36,1,1,0,0,0,0,1,1,1,1.0,1,water
2,2,37,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,38,0,1,1,0,1,0,0,1,4,0.0,2,water
2,2,39,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,40,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,41,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,42,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,43,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,44,1,0,0,1,0,1,1,0,4,1.0,2,water
2,2,45,1,0,0,1,0,1,1,0,4,1.0,2,water
2,2,46,1,0,0,1,1,0,0,1,1,1.0,1,water
2,2,47,1,0,0,1,0,1,1,0,4,1.0,2,water
2,2,48,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,49,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,50,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,51,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,52,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,53,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,54,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,55,1,0,0,1,1,0,0,1,4,0.0,2,water
2,2,56,1,0,0,1,0,1,1,0,2,0.0,1,water
2,2,57,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,58,1,0,0,1,1,0,0,1,1,1.0,1,water
2,2,59,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,60,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,61,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,62,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,63,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,64,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,65,1,0,0,1,1,0,0,1,4,0.0,2,water
2,2,66,0,1,1,0,0,1,1,0,3,0.0,2,water
2,2,67,1,1,0,0,0,0,1,1,3,0.0,2,water
2,2,68,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,69,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,70,0,1,1,0,1,0,0,1,4,0.0,2,water
2,2,71,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,72,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,73,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,74,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,75,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,76,0,1,1,0,1,0,0,1,0,,0,water
2,2,77,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,78,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,79,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,80,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,81,0,0,1,1,0,0,1,1,2,1.0,1,water
2,2,82,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,83,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,84,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,85,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,86,1,0,0,1,0,1,1,0,3,0.0,2,water
2,2,87,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,88,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,89,1,0,0,1,1,0,0,1,3,1.0,2,water
3,1,1,1,1,0,0,1,1,0,0,0,,0,water
3,1,2,1,1,0,0,0,0,1,1,3,0.0,2,water
3,1,3,0,0,1,1,1,1,0,0,2,1.0,1,water
3,1,4,1,1,0,0,0,0,1,1,3,0.0,2,water
3,1,5,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,6,1,0,0,1,0,1,1,0,4,1.0,2,water
3,1,7,0,1,1,0,0,1,1,0,4,1.0,2,water
3,1,8,0,0,1,1,0,0,1,1,3,0.0,2,water
3,1,9,0,0,1,1,1,1,0,0,3,1.0,2,water
3,1,10,1,0,0,1,1,0,0,1,4,0.0,2,water
3,1,11,1,0,0,1,1,0,0,1,2,0.0,1,water
3,1,12,1,1,0,0,0,0,1,1,4,1.0,2,water
3,1,13,0,1,1,0,1,0,0,1,3,1.0,2,water
3,1,14,0,1,1,0,1,0,0,1,3,1.0,2,water
3,1,15,0,0,1,1,0,0,1,1,1,0.0,1,water
3,1,16,1,0,0,1,0,1,1,0,4,1.0,2,water
3,1,17,1,0,0,1,0,1,1,0,2,0.0,1,water
3,1,18,1,1,0,0,1,1,0,0,4,0.0,2,water
3,1,19,1,0,0,1,0,1,1,0,3,0.0,2,water
3,1,20,0,1,1,0,0,1,1,0,4,1.0,2,water
3,1,21,0,0,1,1,1,1,0,0,0,,0,water
3,1,22,1,0,0,1,1,0,0,1,1,1.0,1,water
3,1,23,0,0,1,1,0,0,1,1,2,1.0,1,water
3,1,24,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,25,0,0,1,1,1,1,0,0,0,,0,water
3,1,26,0,1,1,0,1,0,0,1,0,,0,water
3,1,27,0,0,1,1,1,1,0,0,1,0.0,1,water
3,1,28,0,1,1,0,0,1,1,0,3,0.0,2,water
3,1,29,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,30,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,31,1,0,0,1,0,1,1,0,3,0.0,2,water
3,1,32,0,1,1,0,1,0,0,1,1,0.0,1,water
3,1,33,1,1,0,0,0,0,1,1,2,0.0,1,water
3,1,34,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,35,0,0,1,1,1,1,0,0,4,0.0,2,water
3,1,36,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,37,0,0,1,1,0,0,1,1,3,0.0,2,water
3,1,38,0,1,1,0,0,1,1,0,1,0.0,1,water
3,1,39,0,1,1,0,1,0,0,1,3,1.0,2,water
3,1,40,1,1,0,0,1,1,0,0,4,0.0,2,water
3,1,41,1,1,0,0,1,1,0,0,3,1.0,2,water
3,1,42,0,0,1,1,0,0,1,1,1,0.0,1,water
3,1,43,1,1,0,0,1,1,0,0,0,,0,water
3,1,44,1,0,0,1,0,1,1,0,2,,1,water
3,1,45,0,1,1,0,1,0,0,1,2,1.0,1,water
3,1,46,1,0,0,1,0,1,1,0,2,,1,water
3,1,47,1,0,0,1,0,1,1,0,1,1.0,1,water
3,1,48,0,0,1,1,1,1,0,0,3,1.0,2,water
3,1,49,0,1,1,0,0,1,1,0,0,,0,water
3,1,50,1,0,0,1,1,0,0,1,4,0.0,2,water
3,1,51,0,0,1,1,1,1,0,0,3,1.0,2,water
3,1,52,1,1,0,0,0,0,1,1,4,1.0,2,water
3,1,53,1,1,0,0,0,0,1,1,0,,0,water
3,1,54,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,55,0,1,1,0,0,1,1,0,2,1.0,1,water
3,1,56,0,0,1,1,0,0,1,1,4,1.0,2,water
3,1,57,1,0,0,1,1,0,0,1,1,1.0,1,water
3,1,58,0,1,1,0,0,1,1,0,0,,0,water
3,1,59,1,1,0,0,0,0,1,1,0,,0,water
3,1,60,0,0,1,1,0,0,1,1,4,1.0,2,water
3,1,61,1,1,0,0,0,0,1,1,4,1.0,2,water
3,1,62,1,0,0,1,0,1,1,0,4,1.0,2,water
3,1,63,1,0,0,1,1,0,0,1,2,0.0,1,water
3,1,64,0,1,1,0,0,1,1,0,1,0.0,1,water
3,1,65,0,0,1,1,0,0,1,1,0,,0,water
3,1,66,0,0,1,1,0,0,1,1,2,,1,water
3,1,67,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,68,0,0,1,1,1,1,0,0,4,0.0,2,water
3,1,69,0,0,1,1,1,1,0,0,2,,1,water
3,1,70,1,0,0,1,1,0,0,1,4,0.0,2,water
3,1,71,1,0,0,1,1,0,0,1,1,1.0,1,water
3,1,72,1,1,0,0,0,0,1,1,4,1.0,2,water
3,1,73,0,1,1,0,1,0,0,1,0,,0,water
3,1,74,1,0,0,1,0,1,1,0,1,1.0,1,water
3,1,75,0,1,1,0,0,1,1,0,1,0.0,1,water
3,1,76,0,0,1,1,0,0,1,1,3,0.0,2,water
3,1,77,1,1,0,0,0,0,1,1,2,,1,water
3,1,78,1,0,0,1,1,0,0,1,2,0.0,1,water
3,1,79,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,80,1,0,0,1,1,0,0,1,0,,0,water
3,1,81,0,1,1,0,0,1,1,0,2,1.0,1,water
3,1,82,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,83,1,1,0,0,1,1,0,0,4,0.0,2,water
3,1,84,1,1,0,0,1,1,0,0,1,1.0,1,water
3,1,85,1,0,0,1,1,0,0,1,0,,0,water
3,1,86,0,0,1,1,0,0,1,1,4,1.0,2,water
3,1,87,0,0,1,1,1,1,0,0,3,1.0,2,water
3,1,88,0,1,1,0,1,0,0,1,3,1.0,2,water
3,1,89,0,0,1,1,0,0,1,1,0,,0,water
3,1,90,1,0,0,1,1,0,0,1,0,,0,water
3,1,91,0,1,1,0,0,1,1,0,4,1.0,2,water
3,1,92,0,1,1,0,1,0,0,1,0,,0,water
3,1,93,1,1,0,0,1,1,0,0,0,,0,water
3,1,94,1,1,0,0,0,0,1,1,1,1.0,1,water
3,1,95,1,0,0,1,0,1,1,0,2,0.0,1,water
3,1,96,0,1,1,0,1,0,0,1,0,,0,water
3,1,97,0,0,1,1,1,1,0,0,2,1.0,1,water
3,1,98,1,1,0,0,0,0,1,1,0,,0,water
3,1,99,1,0,0,1,0,1,1,0,4,1.0,2,water
3,2,1,0,0,1,1,1,1,0,0,1,0.0,1,water
3,2,2,1,0,0,1,1,0,0,1,4,0.0,2,water
3,2,3,0,0,1,1,0,0,1,1,3,0.0,2,water
3,2,4,0,1,1,0,0,1,1,0,2,1.0,1,water
3,2,5,0,0,1,1,0,0,1,1,2,1.0,1,water
3,2,6,1,1,0,0,0,0,1,1,4,1.0,2,water
3,2,7,0,0,1,1,1,1,0,0,3,1.0,2,water
3,2,8,0,0,1,1,1,1,0,0,3,1.0,2,water
3,2,9,0,1,1,0,1,0,0,1,1,0.0,1,water
3,2,10,0,1,1,0,1,0,0,1,3,1.0,2,water
3,2,11,1,0,0,1,1,0,0,1,0,,0,water
3,2,12,1,0,0,1,1,0,0,1,2,0.0,1,water
3,2,13,0,1,1,0,1,0,0,1,0,,0,water
3,2,14,0,1,1,0,1,0,0,1,3,1.0,2,water
3,2,15,0,0,1,1,1,1,0,0,1,0.0,1,water
3,2,16,1,0,0,1,0,1,1,0,2,0.0,1,water
3,2,17,0,1,1,0,1,0,0,1,3,1.0,2,water
3,2,18,0,0,1,1,0,0,1,1,4,1.0,2,water
3,2,19,1,1,0,0,1,1,0,0,0,,0,water
3,2,20,0,0,1,1,1,1,0,0,1,0.0,1,water
3,2,21,1,0,0,1,1,0,0,1,2,0.0,1,water
3,2,22,0,1,1,0,0,1,1,0,0,,0,water
3,2,23,0,0,1,1,0,0,1,1,0,,0,water
3,2,24,1,1,0,0,1,1,0,0,1,1.0,1,water
3,2,25,0,1,1,0,1,0,0,1,2,1.0,1,water
3,2,26,0,1,1,0,0,1,1,0,2,1.0,1,water
3,2,27,1,0,0,1,0,1,1,0,1,1.0,1,water
3,2,28,0,0,1,1,0,0,1,1,2,1.0,1,water
3,2,29,1,0,0,1,1,0,0,1,3,1.0,2,water
3,2,30,0,0,1,1,1,1,0,0,3,1.0,2,water
3,2,31,1,1,0,0,0,0,1,1,4,1.0,2,water
3,2,32,1,0,0,1,0,1,1,0,2,0.0,1,water
3,2,33,0,1,1,0,0,1,1,0,2,1.0,1,water
3,2,34,1,1,0,0,1,1,0,0,1,1.0,1,water
3,2,35,0,1,1,0,1,0,0,1,2,1.0,1,water
3,2,36,1,0,0,1,1,0,0,1,2,0.0,1,water
3,2,37,0,0,1,1,1,1,0,0,0,,0,water
3,2,38,1,1,0,0,1,1,0,0,2,0.0,1,water
3,2,39,1,1,0,0,1,1,0,0,1,1.0,1,water
3,2,40,0,1,1,0,1,0,0,1,3,1.0,2,water
3,2,41,1,1,0,0,1,1,0,0,1,1.0,1,water
3,2,42,1,0,0,1,1,0,0,1,2,0.0,1,water
3,2,43,1,0,0,1,0,1,1,0,1,1.0,1,water
3,2,44,0,0,1,1,0,0,1,1,2,1.0,1,water
3,2,45,1,1,0,0,0,0,1,1,4,1.0,2,water
3,2,46,0,0,1,1,1,1,0,0,0,,0,water
3,2,47,0,1,1,0,1,0,0,1,1,0.0,1,water
3,2,48,1,1,0,0,0,0,1,1,1,1.0,1,water
3,2,49,1,0,0,1,1,0,0,1,1,1.0,1,water
3,2,50,1,1,0,0,0,0,1,1,2,0.0,1,water
3,2,51,0,0,1,1,0,0,1,1,1,0.0,1,water
3,2,52,1,1,0,0,1,1,0,0,3,1.0,2,water
3,2,53,0,1,1,0,1,0,0,1,1,0.0,1,water
3,2,54,0,1,1,0,0,1,1,0,3,0.0,2,water
3,2,55,1,0,0,1,1,0,0,1,1,1.0,1,water
3,2,56,0,1,1,0,0,1,1,0,2,1.0,1,water
3,2,57,0,0,1,1,0,0,1,1,1,0.0,1,water
3,2,58,0,0,1,1,1,1,0,0,1,0.0,1,water
3,2,59,0,1,1,0,0,1,1,0,0,,0,water
3,2,60,1,0,0,1,0,1,1,0,4,1.0,2,water
3,2,61,0,1,1,0,0,1,1,0,1,0.0,1,water
3,2,62,1,0,0,1,0,1,1,0,2,0.0,1,water
3,2,63,0,1,1,0,1,0,0,1,3,1.0,2,water
3,2,64,0,0,1,1,1,1,0,0,1,0.0,1,water
3,2,65,0,1,1,0,1,0,0,1,0,,0,water
3,2,66,0,0,1,1,1,1,0,0,0,,0,water
3,2,67,0,1,1,0,0,1,1,0,3,0.0,2,water
3,2,68,0,1,1,0,1,0,0,1,4,0.0,2,water
3,2,69,0,1,1,0,0,1,1,0,0,,0,water
3,2,70,1,0,0,1,1,0,0,1,1,1.0,1,water
3,2,71,0,0,1,1,1,1,0,0,2,1.0,1,water
3,2,72,0,0,1,1,1,1,0,0,2,1.0,1,water
3,2,73,1,0,0,1,0,1,1,0,2,0.0,1,water
3,2,74,0,1,1,0,0,1,1,0,1,0.0,1,water
3,2,75,0,0,1,1,1,1,0,0,4,0.0,2,water
3,2,76,1,1,0,0,1,1,0,0,2,0.0,1,water
3,2,77,0,0,1,1,0,0,1,1,1,0.0,1,water
