stage,day in stage,trial,A1o,A1c,A2o,A2c,A3o,A3c,A4o,A4c,action,reward,reward_type,initial_motivation
2,1,35,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,36,1,1,0,0,1,1,0,0,4,0.0,2,water
2,1,37,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,38,0,1,1,0,1,0,0,1,4,0.0,2,water
2,1,39,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,40,1,1,0,0,0,0,1,1,0,,0,water
2,1,41,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,42,0,1,1,0,1,0,0,1,4,0.0,2,water
2,1,43,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,44,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,45,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,46,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,47,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,48,0,1,1,0,1,0,0,1,4,0.0,2,water
2,1,49,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,50,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,51,0,0,1,1,0,0,1,1,3,0.0,2,water
2,1,52,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,53,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,54,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,55,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,56,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,57,1,0,0,1,0,1,1,0,3,0.0,2,water
2,1,58,0,1,1,0,1,0,0,1,4,0.0,2,water
2,1,59,1,0,0,1,1,0,0,1,4,0.0,2,water
2,1,60,1,1,0,0,0,0,1,1,3,0.0,2,water
2,1,61,0,1,1,0,1,0,0,1,4,0.0,2,water
2,1,62,1,1,0,0,0,0,1,1,0,,0,water
2,1,63,0,1,1,0,1,0,0,1,0,,0,water
2,1,64,0,0,1,1,0,0,1,1,0,,0,water
2,1,65,0,1,1,0,1,0,0,1,2,1.0,1,water
2,1,66,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,67,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,68,0,1,1,0,0,1,1,0,4,1.0,2,water
2,1,69,0,0,1,1,0,0,1,1,3,0.0,2,water
2,1,70,0,1,1,0,1,0,0,1,4,0.0,2,water
2,1,71,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,72,0,0,1,1,0,0,1,1,3,0.0,2,water
2,1,73,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,74,1,0,0,1,0,1,1,0,0,,0,water
2,1,75,1,1,0,0,1,1,0,0,0,,0,water
2,1,76,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,77,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,78,1,0,0,1,0,1,1,0,0,,0,water
2,1,79,1,0,0,1,1,0,0,1,0,,0,water
2,1,80,1,1,0,0,1,1,0,0,0,,0,water
2,1,81,0,0,1,1,1,1,0,0,2,1.0,1,water
2,1,82,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,83,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,84,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,85,0,1,1,0,0,1,1,0,0,,0,water
2,1,86,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,87,1,1,0,0,1,1,0,0,1,1.0,1,water
2,1,88,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,89,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,90,1,0,0,1,1,0,0,1,4,0.0,2,water
2,1,91,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,92,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,93,1,1,0,0,1,1,0,0,0,,0,water
2,1,94,0,1,1,0,1,0,0,1,2,1.0,1,water
2,1,95,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,96,0,0,1,1,1,1,0,0,4,0.0,2,water
2,1,97,0,1,1,0,0,1,1,0,0,,0,water
2,1,98,1,1,0,0,0,0,1,1,0,,0,water
2,1,99,0,1,1,0,1,0,0,1,0,,0,water
2,1,100,1,1,0,0,1,1,0,0,0,,0,water
2,1,101,1,1,0,0,1,1,0,0,4,0.0,2,water
2,2,1,1,0,0,1,1,0,0,1,2,0.0,1,water
2,2,2,1,1,0,0,1,1,0,0,2,0.0,1,water
2,2,3,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,4,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,5,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,6,0,0,1,1,0,0,1,1,2,1.0,1,water
2,2,7,1,0,0,1,1,0,0,1,2,0.0,1,water
2,2,8,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,9,1,1,0,0,0,0,1,1,3,0.0,2,water
2,2,10,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,11,1,0,0,1,1,0,0,1,2,0.0,1,water
2,2,12,0,1,1,0,1,0,0,1,0,,0,water
2,2,13,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,14,0,1,1,0,1,0,0,1,4,0.0,2,water
2,2,15,1,0,0,1,1,0,0,1,4,0.0,2,water
2,2,16,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,17,1,1,0,0,0,0,1,1,2,0.0,1,water
2,2,18,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,19,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,20,0,1,1,0,0,1,1,0,3,0.0,2,water
2,2,21,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,22,1,0,0,1,0,1,1,0,3,0.0,2,water
2,2,23,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,24,1,0,0,1,0,1,1,0,4,1.0,2,water
2,2,25,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,26,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,27,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,28,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,29,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,30,1,0,0,1,0,1,1,0,4,1.0,2,water
2,2,31,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,32,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,33,1,1,0,0,0,0,1,1,2,0.0,1,water
2,2,34,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,35,1,0,0,1,1,0,0,1,4,0.0,2,water
2,2,36,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,37,1,0,0,1,1,0,0,1,4,0.0,2,water
2,2,38,1,1,0,0,0,0,1,1,2,0.0,1,water
2,2,39,1,0,0,1,0,1,1,0,4,1.0,2,water
2,2,40,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,41,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,42,1,0,0,1,0,1,1,0,1,1.0,1,water
2,2,43,0,1,1,0,0,1,1,0,3,0.0,2,water
2,2,44,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,45,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,46,0,0,1,1,0,0,1,1,1,0.0,1,water
2,2,47,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,48,0,0,1,1,0,0,1,1,3,0.0,2,water
2,2,49,0,1,1,0,1,0,0,1,4,0.0,2,water
2,2,50,0,1,1,0,0,1,1,0,2,1.0,1,water
2,2,51,1,1,0,0,1,1,0,0,1,1.0,1,water
2,2,52,1,0,0,1,1,0,0,1,4,0.0,2,water
2,2,53,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,54,0,0,1,1,1,1,0,0,0,,0,water
2,2,55,1,1,0,0,0,0,1,1,3,0.0,2,water
2,2,56,1,1,0,0,1,1,0,0,4,0.0,2,water
2,2,57,0,1,1,0,1,0,0,1,2,1.0,1,water
2,2,58,0,1,1,0,0,1,1,0,3,0.0,2,water
2,2,59,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,60,0,0,1,1,1,1,0,0,4,0.0,2,water
2,2,61,0,1,1,0,0,1,1,0,0,,0,water
2,2,62,1,0,0,1,1,0,0,1,4,0.0,2,water
2,2,63,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,64,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,65,1,0,0,1,0,1,1,0,0,,0,water
2,2,66,0,1,1,0,1,0,0,1,1,0.0,1,water
2,2,67,1,1,0,0,1,1,0,0,1,1.0,1,water
2,2,68,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,69,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,70,0,0,1,1,0,0,1,1,4,1.0,2,water
2,2,71,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,72,0,0,1,1,1,1,0,0,4,0.0,2,water
2,2,73,0,1,1,0,1,0,0,1,2,1.0,1,water
2,2,74,0,1,1,0,0,1,1,0,3,0.0,2,water
2,2,75,0,1,1,0,0,1,1,0,0,,0,water
2,2,76,0,1,1,0,1,0,0,1,3,1.0,2,water
2,2,77,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,78,1,0,0,1,0,1,1,0,4,1.0,2,water
2,2,79,1,1,0,0,1,1,0,0,4,0.0,2,water
2,2,80,0,0,1,1,1,1,0,0,4,0.0,2,water
2,2,81,1,1,0,0,0,0,1,1,4,1.0,2,water
2,2,82,1,0,0,1,1,0,0,1,0,,0,water
2,2,83,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,84,1,1,0,0,1,1,0,0,4,0.0,2,water
2,2,85,0,1,1,0,1,0,0,1,0,,0,water
2,2,86,1,1,0,0,0,0,1,1,0,,0,water
2,2,87,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,88,0,1,1,0,1,0,0,1,2,1.0,1,water
2,2,89,0,0,1,1,0,0,1,1,2,1.0,1,water
2,2,90,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,91,1,0,0,1,0,1,1,0,0,,0,water
2,2,92,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,93,0,0,1,1,1,1,0,0,3,1.0,2,water
2,2,94,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,95,1,0,0,1,1,0,0,1,2,0.0,1,water
2,2,96,1,0,0,1,0,1,1,0,0,,0,water
2,2,97,0,1,1,0,1,0,0,1,0,,0,water
2,2,98,1,1,0,0,1,1,0,0,0,,0,water
2,2,99,0,0,1,1,1,1,0,0,0,,0,water
2,2,100,0,1,1,0,1,0,0,1,0,,0,water
2,2,101,0,1,1,0,0,1,1,0,1,0.0,1,water
2,2,102,0,1,1,0,0,1,1,0,4,1.0,2,water
2,2,103,0,0,1,1,0,0,1,1,3,0.0,2,water
2,2,104,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,105,0,1,1,0,0,1,1,0,2,1.0,1,water
2,2,106,1,0,0,1,0,1,1,0,3,0.0,2,water
2,2,107,1,0,0,1,0,1,1,0,2,0.0,1,water
2,2,108,1,0,0,1,1,0,0,1,4,0.0,2,water
2,2,109,1,1,0,0,1,1,0,0,1,1.0,1,water
2,2,110,1,1,0,0,1,1,0,0,3,1.0,2,water
2,2,111,1,1,0,0,0,0,1,1,0,,0,water
2,2,112,1,0,0,1,1,0,0,1,0,,0,water
2,2,113,0,0,1,1,1,1,0,0,1,0.0,1,water
2,2,114,0,0,1,1,0,0,1,1,3,0.0,2,water
2,2,115,1,0,0,1,1,0,0,1,3,1.0,2,water
2,2,116,1,1,0,0,1,1,0,0,0,,0,water
2,2,117,1,1,0,0,1,1,0,0,3,1.0,2,water
2,3,1,0,0,1,1,0,0,1,1,3,0.0,2,water
2,3,2,1,1,0,0,0,0,1,1,3,0.0,2,water
2,3,3,1,1,0,0,0,0,1,1,4,1.0,2,water
2,3,4,1,0,0,1,1,0,0,1,4,0.0,2,water
2,3,5,1,1,0,0,0,0,1,1,4,1.0,2,water
2,3,6,1,1,0,0,0,0,1,1,0,,0,water
2,3,7,1,0,0,1,1,0,0,1,3,1.0,2,water
2,3,8,1,0,0,1,1,0,0,1,4,0.0,2,water
2,3,9,0,0,1,1,0,0,1,1,3,0.0,2,water
2,3,10,0,0,1,1,1,1,0,0,3,1.0,2,water
2,3,11,1,0,0,1,0,1,1,0,3,0.0,2,water
2,3,12,1,0,0,1,1,0,0,1,2,0.0,1,water
2,3,13,1,0,0,1,0,1,1,0,3,0.0,2,water
2,3,14,0,0,1,1,0,0,1,1,2,1.0,1,water
2,3,15,0,0,1,1,1,1,0,0,3,1.0,2,water
2,3,16,1,1,0,0,0,0,1,1,4,1.0,2,water
2,3,17,0,1,1,0,1,0,0,1,3,1.0,2,water
2,3,18,0,1,1,0,0,1,1,0,2,1.0,1,water
2,3,19,1,1,0,0,1,1,0,0,4,0.0,2,water
2,3,20,1,0,0,1,0,1,1,0,3,0.0,2,water
2,3,21,0,0,1,1,1,1,0,0,1,0.0,1,water
2,3,22,0,1,1,0,0,1,1,0,3,0.0,2,water
2,3,23,0,0,1,1,1,1,0,0,4,0.0,2,water
2,3,24,1,0,0,1,1,0,0,1,3,1.0,2,water
2,3,25,0,0,1,1,0,0,1,1,2,1.0,1,water
2,3,26,1,1,0,0,0,0,1,1,4,1.0,2,water
2,3,27,0,1,1,0,0,1,1,0,3,0.0,2,water
2,3,28,1,0,0,1,0,1,1,0,0,,0,water
2,3,29,1,1,0,0,0,0,1,1,2,0.0,1,water
