stage,day in stage,trial,A1o,A1c,A2o,A2c,A3o,A3c,A4o,A4c,action,reward,reward_type,initial_motivation
1,8,51,1,1,0,0,1,1,0,0,2,0.0,1,water
1,8,52,0,1,1,0,1,0,0,1,4,0.0,2,water
1,8,53,1,0,0,1,1,0,0,1,4,0.0,2,water
1,8,54,1,0,0,1,0,1,1,0,3,0.0,2,water
1,8,55,1,0,0,1,1,0,0,1,3,1.0,2,water
1,8,56,0,1,1,0,1,0,0,1,1,0.0,1,water
1,8,57,1,1,0,0,0,0,1,1,3,0.0,2,water
1,8,58,1,1,0,0,1,1,0,0,3,1.0,2,water
1,8,59,0,0,1,1,0,0,1,1,2,1.0,1,water
1,8,60,0,0,1,1,1,1,0,0,3,1.0,2,water
1,8,61,0,0,1,1,1,1,0,0,3,1.0,2,water
1,8,62,0,0,1,1,1,1,0,0,4,0.0,2,water
1,8,63,0,0,1,1,0,0,1,1,4,1.0,2,water
1,8,64,0,0,1,1,1,1,0,0,4,0.0,2,water
1,8,65,0,0,1,1,1,1,0,0,1,0.0,1,water
1,8,66,1,1,0,0,0,0,1,1,4,1.0,2,water
1,8,67,0,1,1,0,0,1,1,0,4,1.0,2,water
1,8,68,1,1,0,0,0,0,1,1,4,1.0,2,water
1,8,69,1,1,0,0,0,0,1,1,1,1.0,1,water
1,8,70,1,1,0,0,1,1,0,0,4,0.0,2,water
1,8,71,0,0,1,1,0,0,1,1,4,1.0,2,water
1,8,72,1,1,0,0,1,1,0,0,1,1.0,1,water
1,8,73,0,1,1,0,0,1,1,0,4,1.0,2,water
1,8,74,0,0,1,1,1,1,0,0,2,1.0,1,water
1,8,75,1,0,0,1,0,1,1,0,4,1.0,2,water
1,8,76,0,0,1,1,1,1,0,0,2,1.0,1,water
1,8,77,1,1,0,0,1,1,0,0,1,1.0,1,water
1,8,78,1,0,0,1,1,0,0,1,4,0.0,2,water
1,8,79,0,0,1,1,1,1,0,0,2,1.0,1,water
1,8,80,1,1,0,0,0,0,1,1,3,0.0,2,water
1,9,1,0,0,1,1,0,0,1,1,2,1.0,1,water
1,9,2,0,1,1,0,0,1,1,0,3,0.0,2,water
1,9,3,0,0,1,1,1,1,0,0,4,0.0,2,water
1,9,4,1,0,0,1,0,1,1,0,3,0.0,2,water
1,9,5,1,0,0,1,1,0,0,1,4,0.0,2,water
1,9,6,1,1,0,0,1,1,0,0,3,1.0,2,water
1,9,7,0,1,1,0,1,0,0,1,1,0.0,1,water
1,9,8,1,1,0,0,0,0,1,1,1,1.0,1,water
1,9,9,0,1,1,0,0,1,1,0,4,1.0,2,water
1,9,10,0,1,1,0,0,1,1,0,4,1.0,2,water
1,9,11,0,1,1,0,0,1,1,0,3,0.0,2,water
1,9,12,0,0,1,1,1,1,0,0,2,1.0,1,water
1,9,13,1,0,0,1,1,0,0,1,4,0.0,2,water
1,9,14,0,0,1,1,1,1,0,0,2,1.0,1,water
1,9,15,0,0,1,1,0,0,1,1,4,1.0,2,water
1,9,16,1,0,0,1,0,1,1,0,4,1.0,2,water
1,9,17,1,1,0,0,1,1,0,0,1,1.0,1,water
1,9,18,0,0,1,1,1,1,0,0,2,1.0,1,water
1,9,19,0,1,1,0,0,1,1,0,4,1.0,2,water
1,9,20,0,0,1,1,1,1,0,0,4,0.0,2,water
1,9,21,1,1,0,0,0,0,1,1,1,1.0,1,water
1,9,22,1,1,0,0,1,1,0,0,2,0.0,1,water
1,9,23,0,0,1,1,1,1,0,0,3,1.0,2,water
1,9,24,0,0,1,1,1,1,0,0,0,,0,water
1,9,25,1,1,0,0,0,0,1,1,0,,0,water
1,9,26,1,0,0,1,0,1,1,0,0,,0,water
1,9,27,0,0,1,1,1,1,0,0,2,1.0,1,water
1,9,28,1,1,0,0,0,0,1,1,4,1.0,2,water
1,9,29,0,0,1,1,1,1,0,0,2,1.0,1,water
1,9,30,1,0,0,1,0,1,1,0,1,1.0,1,water
1,9,31,1,0,0,1,1,0,0,1,3,1.0,2,water
1,9,32,1,1,0,0,1,1,0,0,4,0.0,2,water
1,9,33,0,0,1,1,1,1,0,0,4,0.0,2,water
1,9,34,0,1,1,0,0,1,1,0,1,0.0,1,water
1,9,35,0,1,1,0,0,1,1,0,2,1.0,1,water
1,9,36,0,1,1,0,0,1,1,0,3,0.0,2,water
1,9,37,0,0,1,1,1,1,0,0,3,1.0,2,water
1,9,38,0,0,1,1,1,1,0,0,3,1.0,2,water
1,9,39,1,0,0,1,1,0,0,1,4,0.0,2,water
1,9,40,1,0,0,1,0,1,1,0,1,1.0,1,water
1,9,41,0,1,1,0,1,0,0,1,3,1.0,2,water
1,9,42,1,0,0,1,0,1,1,0,1,1.0,1,water
1,9,43,1,0,0,1,0,1,1,0,3,0.0,2,water
1,9,44,0,1,1,0,0,1,1,0,2,1.0,1,water
1,9,45,0,1,1,0,0,1,1,0,1,0.0,1,water
1,9,46,0,0,1,1,1,1,0,0,3,1.0,2,water
1,9,47,0,1,1,0,1,0,0,1,4,0.0,2,water
1,9,48,0,0,1,1,0,0,1,1,4,1.0,2,water
1,9,49,0,1,1,0,1,0,0,1,2,1.0,1,water
1,9,50,0,0,1,1,1,1,0,0,2,1.0,1,water
1,9,51,1,0,0,1,1,0,0,1,3,1.0,2,water
1,9,52,1,0,0,1,0,1,1,0,4,1.0,2,water
1,9,53,0,1,1,0,0,1,1,0,2,1.0,1,water
1,10,1,0,1,1,0,0,1,1,0,1,0.0,1,water
1,10,2,1,1,0,0,0,0,1,1,1,1.0,1,water
1,10,3,1,0,0,1,0,1,1,0,1,1.0,1,water
1,10,4,1,1,0,0,1,1,0,0,3,1.0,2,water
1,10,5,1,0,0,1,1,0,0,1,4,0.0,2,water
1,10,6,0,1,1,0,0,1,1,0,4,1.0,2,water
1,10,7,1,1,0,0,0,0,1,1,3,0.0,2,water
1,10,8,1,0,0,1,0,1,1,0,4,1.0,2,water
1,10,9,0,1,1,0,0,1,1,0,3,0.0,2,water
1,10,10,0,0,1,1,1,1,0,0,4,0.0,2,water
1,10,11,0,1,1,0,0,1,1,0,2,1.0,1,water
1,10,12,0,1,1,0,1,0,0,1,4,0.0,2,water
1,10,13,1,1,0,0,0,0,1,1,2,0.0,1,water
1,10,14,0,0,1,1,1,1,0,0,3,1.0,2,water
1,10,15,1,0,0,1,0,1,1,0,3,0.0,2,water
1,10,16,1,0,0,1,1,0,0,1,4,0.0,2,water
1,10,17,1,0,0,1,1,0,0,1,3,1.0,2,water
1,10,18,1,0,0,1,0,1,1,0,2,0.0,1,water
1,10,19,1,1,0,0,0,0,1,1,3,0.0,2,water
1,10,20,1,1,0,0,1,1,0,0,3,1.0,2,water
1,10,21,0,1,1,0,1,0,0,1,1,0.0,1,water
1,10,22,0,1,1,0,1,0,0,1,3,1.0,2,water
1,10,23,0,1,1,0,1,0,0,1,4,0.0,2,water
1,10,24,0,0,1,1,0,0,1,1,4,1.0,2,water
1,10,25,0,0,1,1,0,0,1,1,4,1.0,2,water
1,10,26,0,1,1,0,0,1,1,0,4,1.0,2,water
1,10,27,0,1,1,0,1,0,0,1,4,0.0,2,water
1,10,28,1,0,0,1,1,0,0,1,4,0.0,2,water
1,10,29,1,0,0,1,0,1,1,0,2,0.0,1,water
1,10,30,1,0,0,1,0,1,1,0,3,0.0,2,water
1,10,31,1,1,0,0,0,0,1,1,4,1.0,2,water
1,10,32,0,0,1,1,0,0,1,1,3,0.0,2,water
1,10,33,1,0,0,1,0,1,1,0,4,1.0,2,water
1,10,34,1,0,0,1,1,0,0,1,4,0.0,2,water
1,10,35,1,0,0,1,1,0,0,1,3,1.0,2,water
1,10,36,1,0,0,1,1,0,0,1,3,1.0,2,water
1,10,37,1,0,0,1,0,1,1,0,2,0.0,1,water
1,10,38,0,0,1,1,1,1,0,0,3,1.0,2,water
1,10,39,1,1,0,0,1,1,0,0,3,1.0,2,water
1,10,40,0,0,1,1,1,1,0,0,3,1.0,2,water
1,10,41,1,0,0,1,0,1,1,0,4,1.0,2,water
1,10,42,0,0,1,1,1,1,0,0,1,0.0,1,water
1,10,43,0,1,1,0,0,1,1,0,3,0.0,2,water
1,10,44,0,0,1,1,1,1,0,0,1,0.0,1,water
1,10,45,0,1,1,0,0,1,1,0,2,1.0,1,water
1,10,46,0,0,1,1,1,1,0,0,3,1.0,2,water
1,10,47,0,0,1,1,0,0,1,1,3,0.0,2,water
1,10,48,1,1,0,0,0,0,1,1,4,1.0,2,water
1,10,49,0,1,1,0,0,1,1,0,2,1.0,1,water
1,10,50,0,1,1,0,0,1,1,0,4,1.0,2,water
1,11,1,1,0,0,1,1,0,0,1,3,,2,water
1,11,2,1,1,0,0,0,0,1,1,3,0.0,2,water
1,11,3,1,0,0,1,0,1,1,0,4,1.0,2,water
1,11,4,1,0,0,1,1,0,0,1,3,1.0,2,water
1,11,5,0,0,1,1,1,1,0,0,4,0.0,2,water
1,11,6,1,1,0,0,0,0,1,1,4,1.0,2,water
1,11,7,1,0,0,1,0,1,1,0,2,0.0,1,water
1,11,8,1,0,0,1,0,1,1,0,1,1.0,1,water
1,11,9,0,1,1,0,1,0,0,1,4,0.0,2,water
1,11,10,0,0,1,1,1,1,0,0,2,1.0,1,water
1,11,11,0,1,1,0,0,1,1,0,3,0.0,2,water
1,11,12,0,1,1,0,0,1,1,0,4,1.0,2,water
1,11,13,1,0,0,1,0,1,1,0,3,0.0,2,water
1,11,14,1,0,0,1,0,1,1,0,4,1.0,2,water
1,11,15,0,1,1,0,0,1,1,0,1,0.0,1,water
1,11,16,0,0,1,1,0,0,1,1,4,1.0,2,water
1,11,17,1,0,0,1,1,0,0,1,4,0.0,2,water
1,11,18,1,1,0,0,0,0,1,1,1,1.0,1,water
1,11,19,0,1,1,0,0,1,1,0,4,1.0,2,water
1,11,20,1,0,0,1,1,0,0,1,2,0.0,1,water
1,11,21,1,0,0,1,0,1,1,0,4,1.0,2,water
1,11,22,0,1,1,0,0,1,1,0,3,0.0,2,water
1,11,23,0,1,1,0,1,0,0,1,2,1.0,1,water
1,11,24,0,0,1,1,1,1,0,0,3,1.0,2,water
1,11,25,1,1,0,0,1,1,0,0,1,1.0,1,water
1,11,26,0,1,1,0,1,0,0,1,4,0.0,2,water
1,11,27,0,1,1,0,0,1,1,0,2,1.0,1,water
1,11,28,0,0,1,1,1,1,0,0,2,1.0,1,water
1,11,29,1,0,0,1,1,0,0,1,3,1.0,2,water
1,11,30,0,1,1,0,0,1,1,0,4,1.0,2,water
1,11,31,0,1,1,0,0,1,1,0,4,1.0,2,water
1,11,32,1,1,0,0,1,1,0,0,2,0.0,1,water
1,11,33,1,0,0,1,0,1,1,0,3,0.0,2,water
1,11,34,1,0,0,1,0,1,1,0,4,1.0,2,water
1,11,35,1,1,0,0,1,1,0,0,1,1.0,1,water
1,11,36,1,0,0,1,0,1,1,0,2,0.0,1,water
1,11,37,1,0,0,1,1,0,0,1,4,0.0,2,water
1,11,38,0,1,1,0,1,0,0,1,4,0.0,2,water
1,11,39,1,1,0,0,1,1,0,0,2,0.0,1,water
1,11,40,1,1,0,0,1,1,0,0,3,1.0,2,water
1,11,41,1,0,0,1,0,1,1,0,4,1.0,2,water
1,11,42,0,1,1,0,1,0,0,1,4,0.0,2,water
1,11,43,1,1,0,0,1,1,0,0,4,0.0,2,water
1,11,44,0,0,1,1,1,1,0,0,3,1.0,2,water
1,11,45,1,0,0,1,1,0,0,1,3,1.0,2,water
1,11,46,1,0,0,1,1,0,0,1,4,0.0,2,water
1,11,47,0,0,1,1,0,0,1,1,4,1.0,2,water
1,11,48,1,1,0,0,0,0,1,1,3,0.0,2,water
1,11,49,0,0,1,1,1,1,0,0,3,1.0,2,water
1,11,50,0,0,1,1,1,1,0,0,3,1.0,2,water
1,12,1,1,0,0,1,0,1,1,0,1,1.0,1,water
1,12,2,0,0,1,1,0,0,1,1,4,1.0,2,water
1,12,3,0,1,1,0,1,0,0,1,1,0.0,1,water
1,12,4,0,0,1,1,1,1,0,0,4,0.0,2,water
1,12,5,1,0,0,1,1,0,0,1,2,0.0,1,water
1,12,6,1,1,0,0,1,1,0,0,1,1.0,1,water
1,12,7,1,0,0,1,1,0,0,1,1,1.0,1,water
1,12,8,0,1,1,0,0,1,1,0,4,1.0,2,water
1,12,9,1,1,0,0,1,1,0,0,1,1.0,1,water
1,12,10,1,0,0,1,0,1,1,0,4,1.0,2,water
1,12,11,1,1,0,0,0,0,1,1,4,1.0,2,water
1,12,12,1,0,0,1,1,0,0,1,3,1.0,2,water
1,12,13,0,1,1,0,1,0,0,1,4,0.0,2,water
1,12,14,0,0,1,1,0,0,1,1,4,1.0,2,water
1,12,15,1,1,0,0,1,1,0,0,2,0.0,1,water
1,12,16,1,1,0,0,0,0,1,1,3,0.0,2,water
1,12,17,1,0,0,1,1,0,0,1,1,1.0,1,water
1,12,18,1,0,0,1,1,0,0,1,4,0.0,2,water
1,12,19,1,0,0,1,0,1,1,0,3,0.0,2,water
1,12,20,0,0,1,1,1,1,0,0,4,0.0,2,water
1,12,21,1,0,0,1,0,1,1,0,3,0.0,2,water
1,12,22,0,0,1,1,0,0,1,1,4,1.0,2,water
1,12,23,0,0,1,1,0,0,1,1,4,1.0,2,water
1,12,24,0,1,1,0,1,0,0,1,4,0.0,2,water
1,12,25,1,0,0,1,0,1,1,0,4,1.0,2,water
1,12,26,0,1,1,0,1,0,0,1,1,0.0,1,water
1,12,27,1,0,0,1,1,0,0,1,2,0.0,1,water
1,12,28,1,0,0,1,0,1,1,0,4,1.0,2,water
1,12,29,1,1,0,0,0,0,1,1,1,1.0,1,water
1,12,30,1,1,0,0,0,0,1,1,4,1.0,2,water
1,12,31,0,1,1,0,0,1,1,0,3,0.0,2,water
1,12,32,1,0,0,1,0,1,1,0,3,0.0,2,water
1,12,33,0,0,1,1,1,1,0,0,2,1.0,1,water
1,12,34,0,0,1,1,1,1,0,0,2,1.0,1,water
1,12,35,0,1,1,0,1,0,0,1,1,0.0,1,water
1,12,36,0,0,1,1,1,1,0,0,2,1.0,1,water
1,12,37,0,0,1,1,1,1,0,0,2,1.0,1,water
1,12,38,1,1,0,0,0,0,1,1,4,1.0,2,water
1,12,39,0,1,1,0,0,1,1,0,2,1.0,1,water
1,12,40,0,0,1,1,1,1,0,0,4,0.0,2,water
1,12,41,0,0,1,1,0,0,1,1,2,1.0,1,water
1,12,42,1,1,0,0,1,1,0,0,3,1.0,2,water
1,12,43,1,0,0,1,0,1,1,0,3,0.0,2,water
1,12,44,1,0,0,1,1,0,0,1,3,1.0,2,water
1,12,45,1,1,0,0,1,1,0,0,4,0.0,2,water
1,12,46,0,1,1,0,1,0,0,1,2,1.0,1,water
1,12,47,1,1,0,0,0,0,1,1,4,1.0,2,water
1,12,48,1,0,0,1,1,0,0,1,1,1.0,1,water
1,12,49,0,1,1,0,0,1,1,0,3,0.0,2,water
1,12,50,1,1,0,0,0,0,1,1,4,1.0,2,water
1,12,51,1,0,0,1,1,0,0,1,0,,0,water
1,12,52,1,1,0,0,1,1,0,0,3,1.0,2,water
1,12,53,1,1,0,0,0,0,1,1,4,1.0,2,water
1,12,54,1,0,0,1,0,1,1,0,4,1.0,2,water
1,12,55,0,1,1,0,0,1,1,0,0,,0,water
1,12,56,0,1,1,0,0,1,1,0,4,1.0,2,water
1,12,57,0,0,1,1,1,1,0,0,3,1.0,2,water
1,12,58,0,1,1,0,0,1,1,0,2,1.0,1,water
1,12,59,0,1,1,0,0,1,1,0,4,1.0,2,water
1,12,60,0,0,1,1,1,1,0,0,1,0.0,1,water
1,12,61,0,1,1,0,0,1,1,0,4,1.0,2,water
1,12,62,0,1,1,0,0,1,1,0,4,1.0,2,water
1,12,63,1,0,0,1,1,0,0,1,1,1.0,1,water
1,12,64,0,0,1,1,0,0,1,1,3,0.0,2,water
1,12,65,1,0,0,1,0,1,1,0,1,1.0,1,water
1,12,66,0,0,1,1,1,1,0,0,2,1.0,1,water
1,12,67,0,1,1,0,0,1,1,0,1,0.0,1,water
1,12,68,1,0,0,1,1,0,0,1,3,1.0,2,water
1,12,69,0,1,1,0,0,1,1,0,2,1.0,1,water
1,12,70,0,0,1,1,1,1,0,0,3,1.0,2,water
1,12,71,0,0,1,1,0,0,1,1,3,0.0,2,water
1,12,72,0,1,1,0,1,0,0,1,2,1.0,1,water
1,12,73,1,1,0,0,0,0,1,1,4,1.0,2,water
1,12,74,1,1,0,0,1,1,0,0,3,1.0,2,water
1,12,75,0,0,1,1,0,0,1,1,4,1.0,2,water
1,12,76,0,0,1,1,0,0,1,1,4,1.0,2,water
1,12,77,0,0,1,1,1,1,0,0,3,1.0,2,water
1,12,78,1,1,0,0,0,0,1,1,4,1.0,2,water
1,12,79,0,1,1,0,1,0,0,1,2,1.0,1,water
1,12,80,1,1,0,0,0,0,1,1,1,1.0,1,water
1,12,81,0,1,1,0,0,1,1,0,1,0.0,1,water
1,12,82,0,0,1,1,1,1,0,0,3,1.0,2,water
1,12,83,1,1,0,0,1,1,0,0,3,1.0,2,water
1,12,84,0,0,1,1,0,0,1,1,4,1.0,2,water
1,12,85,0,1,1,0,1,0,0,1,2,1.0,1,water
1,12,86,0,1,1,0,1,0,0,1,3,1.0,2,water
1,12,87,1,1,0,0,1,1,0,0,4,0.0,2,water
1,12,88,0,1,1,0,1,0,0,1,4,0.0,2,water
1,12,89,0,1,1,0,0,1,1,0,1,0.0,1,water
1,12,90,0,1,1,0,0,1,1,0,4,1.0,2,water
1,12,91,0,0,1,1,1,1,0,0,2,1.0,1,water
1,12,92,1,1,0,0,0,0,1,1,4,1.0,2,water
1,12,93,1,0,0,1,0,1,1,0,4,1.0,2,water
1,12,94,1,0,0,1,1,0,0,1,1,1.0,1,water
1,12,95,0,0,1,1,0,0,1,1,4,1.0,2,water
1,12,96,0,0,1,1,0,0,1,1,3,0.0,2,water
1,12,97,0,1,1,0,1,0,0,1,2,1.0,1,water
1,12,98,1,0,0,1,0,1,1,0,1,1.0,1,water
1,12,99,0,1,1,0,1,0,0,1,3,1.0,2,water
1,12,100,1,1,0,0,0,0,1,1,4,1.0,2,water
1,12,101,1,0,0,1,1,0,0,1,1,1.0,1,water
1,12,102,0,1,1,0,0,1,1,0,4,1.0,2,water
1,13,1,1,1,0,0,1,1,0,0,1,1.0,1,water
1,13,2,0,0,1,1,0,0,1,1,0,,0,water
1,13,3,1,0,0,1,0,1,1,0,4,1.0,2,water
1,13,4,1,1,0,0,0,0,1,1,4,1.0,2,water
1,13,5,0,1,1,0,0,1,1,0,2,1.0,1,water
1,13,6,0,0,1,1,0,0,1,1,4,1.0,2,water
1,13,7,0,1,1,0,0,1,1,0,4,1.0,2,water
1,13,8,1,0,0,1,1,0,0,1,1,1.0,1,water
1,13,9,0,0,1,1,1,1,0,0,3,1.0,2,water
1,13,10,1,0,0,1,1,0,0,1,4,0.0,2,water
1,13,11,0,0,1,1,1,1,0,0,2,1.0,1,water
1,13,12,0,1,1,0,0,1,1,0,4,1.0,2,water
1,13,13,0,0,1,1,0,0,1,1,4,1.0,2,water
1,13,14,1,1,0,0,0,0,1,1,2,0.0,1,water
1,13,15,1,0,0,1,0,1,1,0,3,0.0,2,water
1,13,16,1,0,0,1,1,0,0,1,1,1.0,1,water
1,13,17,0,0,1,1,1,1,0,0,3,1.0,2,water
1,13,18,1,1,0,0,0,0,1,1,1,1.0,1,water
1,13,19,1,1,0,0,1,1,0,0,3,1.0,2,water
1,13,20,0,0,1,1,1,1,0,0,4,0.0,2,water
1,13,21,1,1,0,0,0,0,1,1,4,1.0,2,water
1,13,22,0,0,1,1,1,1,0,0,3,1.0,2,water
1,13,23,0,0,1,1,1,1,0,0,0,,0,water
1,13,24,0,0,1,1,1,1,0,0,0,,0,water
1,13,25,0,0,1,1,0,0,1,1,3,0.0,2,water
1,13,26,0,1,1,0,1,0,0,1,4,0.0,2,water
1,13,27,1,0,0,1,1,0,0,1,2,0.0,1,water
1,13,28,0,0,1,1,1,1,0,0,4,0.0,2,water
1,13,29,0,0,1,1,0,0,1,1,0,,0,water
1,13,30,0,1,1,0,0,1,1,0,3,0.0,2,water
1,13,31,1,0,0,1,1,0,0,1,3,1.0,2,water
1,13,32,1,1,0,0,1,1,0,0,3,1.0,2,water
1,13,33,1,0,0,1,1,0,0,1,0,,0,water
1,13,34,0,1,1,0,1,0,0,1,4,0.0,2,water
1,13,35,0,0,1,1,1,1,0,0,1,0.0,1,water
1,13,36,1,0,0,1,0,1,1,0,1,1.0,1,water
1,13,37,0,1,1,0,1,0,0,1,1,0.0,1,water
1,13,38,0,1,1,0,0,1,1,0,2,1.0,1,water
1,13,39,0,0,1,1,1,1,0,0,3,1.0,2,water
1,13,40,1,0,0,1,1,0,0,1,0,,0,water
1,13,41,0,0,1,1,1,1,0,0,3,1.0,2,water
1,13,42,0,1,1,0,0,1,1,0,3,0.0,2,water
1,13,43,0,1,1,0,1,0,0,1,3,1.0,2,water
1,13,44,1,0,0,1,1,0,0,1,4,0.0,2,water
1,13,45,0,1,1,0,1,0,0,1,4,0.0,2,water
1,13,46,1,1,0,0,1,1,0,0,1,1.0,1,water
1,13,47,1,1,0,0,1,1,0,0,0,,0,water
1,13,48,0,0,1,1,0,0,1,1,0,,0,water
1,13,49,1,1,0,0,0,0,1,1,4,1.0,2,water
1,13,50,0,1,1,0,0,1,1,0,4,1.0,2,water
1,13,51,1,1,0,0,0,0,1,1,4,1.0,2,water
1,13,52,1,1,0,0,1,1,0,0,1,1.0,1,water
1,13,53,0,1,1,0,1,0,0,1,2,1.0,1,water
1,13,54,1,1,0,0,0,0,1,1,4,1.0,2,water
1,13,55,1,1,0,0,0,0,1,1,4,1.0,2,water
1,13,56,1,0,0,1,1,0,0,1,4,0.0,2,water
1,13,57,0,0,1,1,0,0,1,1,4,1.0,2,water
1,13,58,0,0,1,1,1,1,0,0,2,1.0,1,water
1,13,59,0,0,1,1,1,1,0,0,0,,0,water
1,13,60,0,1,1,0,0,1,1,0,4,1.0,2,water
1,13,61,1,1,0,0,1,1,0,0,2,0.0,1,water
1,13,62,1,0,0,1,0,1,1,0,4,1.0,2,water
1,13,63,1,0,0,1,1,0,0,1,4,0.0,2,water
1,14,1,0,1,1,0,1,0,0,1,2,1.0,1,water
1,14,2,1,0,0,1,1,0,0,1,3,1.0,2,water
1,14,3,0,1,1,0,1,0,0,1,4,0.0,2,water
1,14,4,0,0,1,1,1,1,0,0,3,1.0,2,water
1,14,5,1,1,0,0,0,0,1,1,4,1.0,2,water
1,14,6,0,1,1,0,1,0,0,1,2,1.0,1,water
1,14,7,1,1,0,0,0,0,1,1,0,,0,water
1,14,8,1,0,0,1,1,0,0,1,1,1.0,1,water
1,14,9,0,1,1,0,1,0,0,1,2,1.0,1,water
1,14,10,1,0,0,1,0,1,1,0,4,1.0,2,water
1,14,11,1,0,0,1,1,0,0,1,1,1.0,1,water
1,14,12,1,1,0,0,1,1,0,0,1,1.0,1,water
1,14,13,0,0,1,1,0,0,1,1,4,1.0,2,water
1,14,14,1,0,0,1,0,1,1,0,4,1.0,2,water
1,14,15,1,1,0,0,1,1,0,0,3,1.0,2,water
1,14,16,1,0,0,1,1,0,0,1,1,1.0,1,water
1,14,17,1,1,0,0,0,0,1,1,4,1.0,2,water
1,14,18,1,1,0,0,1,1,0,0,2,0.0,1,water
1,14,19,1,1,0,0,1,1,0,0,1,1.0,1,water
1,14,20,0,0,1,1,1,1,0,0,2,1.0,1,water
1,14,21,1,0,0,1,0,1,1,0,4,1.0,2,water
1,14,22,1,0,0,1,0,1,1,0,2,0.0,1,water
1,14,23,1,1,0,0,1,1,0,0,1,1.0,1,water
1,14,24,0,1,1,0,1,0,0,1,2,1.0,1,water
1,14,25,1,1,0,0,1,1,0,0,1,1.0,1,water
1,14,26,1,1,0,0,1,1,0,0,3,1.0,2,water
1,14,27,0,0,1,1,1,1,0,0,2,1.0,1,water
1,14,28,1,0,0,1,0,1,1,0,4,1.0,2,water
1,14,29,1,0,0,1,1,0,0,1,3,1.0,2,water
1,14,30,1,0,0,1,1,0,0,1,1,1.0,1,water
1,14,31,1,0,0,1,0,1,1,0,1,1.0,1,water
1,14,32,0,1,1,0,1,0,0,1,2,1.0,1,water
1,14,33,1,1,0,0,0,0,1,1,1,1.0,1,water
1,14,34,0,0,1,1,1,1,0,0,2,1.0,1,water
1,14,35,0,0,1,1,1,1,0,0,2,1.0,1,water
1,14,36,1,1,0,0,1,1,0,0,1,1.0,1,water
1,14,37,1,0,0,1,1,0,0,1,1,1.0,1,water
1,14,38,0,0,1,1,0,0,1,1,0,,0,water
1,14,39,1,0,0,1,0,1,1,0,4,1.0,2,water
1,14,40,0,1,1,0,1,0,0,1,2,1.0,1,water
1,14,41,0,1,1,0,0,1,1,0,4,1.0,2,water
1,14,42,1,1,0,0,0,0,1,1,1,1.0,1,water
1,14,43,0,1,1,0,0,1,1,0,4,1.0,2,water
1,14,44,1,1,0,0,0,0,1,1,3,0.0,2,water
1,14,45,0,1,1,0,0,1,1,0,2,1.0,1,water
1,14,46,0,1,1,0,0,1,1,0,4,1.0,2,water
1,14,47,1,1,0,0,1,1,0,0,3,1.0,2,water
1,14,48,0,0,1,1,0,0,1,1,1,0.0,1,water
1,14,49,0,0,1,1,1,1,0,0,3,1.0,2,water
1,14,50,0,1,1,0,1,0,0,1,3,1.0,2,water
1,14,51,1,0,0,1,0,1,1,0,0,,0,water
1,14,52,0,1,1,0,1,0,0,1,3,1.0,2,water
1,14,53,0,1,1,0,0,1,1,0,2,1.0,1,water
2,1,1,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,2,0,1,1,0,1,0,0,1,2,1.0,1,water
2,1,3,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,4,1,1,0,0,0,0,1,1,4,1.0,2,water
2,1,5,1,1,0,0,0,0,1,1,0,,0,water
2,1,6,1,1,0,0,0,0,1,1,0,,0,water
2,1,7,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,8,0,0,1,1,0,0,1,1,1,0.0,1,water
2,1,9,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,10,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,11,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,12,1,0,0,1,1,0,0,1,3,1.0,2,water
2,1,13,0,1,1,0,0,1,1,0,2,1.0,1,water
2,1,14,0,1,1,0,1,0,0,1,1,0.0,1,water
2,1,15,0,1,1,0,1,0,0,1,2,1.0,1,water
2,1,16,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,17,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,18,1,1,0,0,1,1,0,0,2,0.0,1,water
2,1,19,0,0,1,1,1,1,0,0,1,0.0,1,water
2,1,20,1,0,0,1,1,0,0,1,4,0.0,2,water
2,1,21,0,1,1,0,1,0,0,1,3,1.0,2,water
2,1,22,0,0,1,1,0,0,1,1,0,,0,water
2,1,23,1,1,0,0,0,0,1,1,3,0.0,2,water
2,1,24,1,1,0,0,1,1,0,0,3,1.0,2,water
2,1,25,1,0,0,1,0,1,1,0,4,1.0,2,water
2,1,26,0,1,1,0,1,0,0,1,2,1.0,1,water
2,1,27,1,1,0,0,0,0,1,1,3,0.0,2,water
2,1,28,0,0,1,1,1,1,0,0,3,1.0,2,water
2,1,29,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,30,0,0,1,1,0,0,1,1,4,1.0,2,water
2,1,31,1,1,0,0,1,1,0,0,1,1.0,1,water
2,1,32,1,0,0,1,1,0,0,1,1,1.0,1,water
2,1,33,0,1,1,0,0,1,1,0,3,0.0,2,water
2,1,34,0,1,1,0,1,0,0,1,0,,0,water
2,1,35,0,0,1,1,0,0,1,1,3,0.0,2,water
2,1,36,1,1,0,0,0,0,1,1,3,0.0,2,water
